"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Record1","Input.Record2","Input.label","Answer.equal.label","Approve","Reject"
"306996CF708PF8NB3E9YAMY4TWU1BS","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:52 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:52 PDT 2020","","","3EKVH9QME3SR6A1LQG5KZFRPRL5D2D","A3CDL9X2B4QWOB","Approved","Fri Jun 05 06:23:20 PDT 2020","Fri Jun 05 06:23:29 PDT 2020","Mon Jun 08 06:23:29 PDT 2020","Fri Jun 05 06:39:35 PDT 2020","","","9","100% (50/50)","100% (50/50)","100% (50/50)","Newest Dell Inspiron 14 Inch Laptop with Intel Pentium N3540 Processor up to 2.66 GHz, 4GB DDR3 RAM, 500 GB Hard Drive, No DVD/CD Drive, Windows 8.1 (Certified Refurbished)","Dell 14 Latitude Notebook 4 GB Memory and 128 GB Solid State Drive Black E5430","0","No"
"30ZKOOGW30UKWYIJX092FBEYBE91AX","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:50 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:50 PDT 2020","","","32ZKVD547KBNCVZKGKSJNZ8HUET3B7","A3CDL9X2B4QWOB","Approved","Fri Jun 05 05:25:43 PDT 2020","Fri Jun 05 05:25:52 PDT 2020","Mon Jun 08 05:25:52 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","9","100% (50/50)","100% (50/50)","100% (50/50)","Kensington Ladies Fashion Laptop Case Tote 15.6 Inch","Absolute LoJack for Laptops Premium 3 Year - Mac/Windows Digital Download","0","No"
"311HQEI8SW4Z8S5TY86AXEWKNLG7Z1","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:47 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:47 PDT 2020","","","32ZKVD547KBNCVZKGKSJNZ8HUERB3D","A11VLGF6BO0BDN","Approved","Thu Jun 04 04:10:17 PDT 2020","Thu Jun 04 04:10:26 PDT 2020","Sun Jun 07 04:10:26 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","9","100% (6/6)","100% (6/6)","100% (6/6)","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Agptek.com, Inc LR64F ","0","No"
"311HQEI8SW4Z8S5TY86AXEWKNLG7Z1","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:47 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:47 PDT 2020","","","3LEIZ60CDON59VRG379W0UI6L9P9Z0","A3CDL9X2B4QWOB","Approved","Fri Jun 05 05:25:11 PDT 2020","Fri Jun 05 05:25:40 PDT 2020","Mon Jun 08 05:25:40 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","29","100% (50/50)","100% (50/50)","100% (50/50)","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Agptek.com, Inc LR64F ","0","No"
"31MCUE39COAHGS9164FVZQ4Y7T03G3","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:47:04 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:47:04 PDT 2020","","","3JRJSWSMQM9LJYB4QBU9O7E2XB63E7","A3CDL9X2B4QWOB","Approved","Fri Jun 05 05:28:43 PDT 2020","Fri Jun 05 05:29:06 PDT 2020","Mon Jun 08 05:29:06 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","23","100% (50/50)","100% (50/50)","100% (50/50)","Case Logic PLS-17 17-Inch Neoprene Laptop Sleeve (Black)","Case Logic Case Logic 17 Notebook Sleeve Black PLS-17BLAC","1","Yes"
"32PT7WK7EQ3E48ZA4EENT511U1K3DT","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:55 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:55 PDT 2020","","","3JRJSWSMQM9LJYB4QBU9O7E2XB4E3G","A11VLGF6BO0BDN","Approved","Thu Jun 04 04:10:43 PDT 2020","Thu Jun 04 04:11:41 PDT 2020","Sun Jun 07 04:11:41 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","58","100% (6/6)","100% (6/6)","100% (6/6)","Solo Pro 17.3 Inch  Laptop Backpack , Black, PRO742-4","Solo Active Laptop Backpack Black ACV711-4","1","No"
"32PT7WK7EQ3E48ZA4EENT511U1K3DT","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:55 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:55 PDT 2020","","","3TPZPLC3M50PGP0UZPAKIJD6BI83PS","A3CDL9X2B4QWOB","Approved","Fri Jun 05 06:12:26 PDT 2020","Fri Jun 05 06:12:35 PDT 2020","Mon Jun 08 06:12:35 PDT 2020","Fri Jun 05 06:39:35 PDT 2020","","","9","100% (50/50)","100% (50/50)","100% (50/50)","Solo Pro 17.3 Inch  Laptop Backpack , Black, PRO742-4","Solo Active Laptop Backpack Black ACV711-4","1","No"
"32TMVRKDHRMN59MNNK8QHIF6XAJ84D","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:56 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:56 PDT 2020","","","31QTRG6Q2Y1QWSXIOA3A8D9JKJ2YPS","A3CDL9X2B4QWOB","Approved","Fri Jun 05 05:35:53 PDT 2020","Fri Jun 05 05:36:02 PDT 2020","Mon Jun 08 05:36:02 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","9","100% (50/50)","100% (50/50)","100% (50/50)","Case Logic LAPS-114 14-Inch Laptop Sleeve (Black)","Case Logic Laptop Sleeve Black LAPS-117","1","No"
"33Q5P9PUTTA5K90PPPELD0OYOW7CZZ","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:47:05 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:47:05 PDT 2020","","","31N2WW6R9WEDPCB0LMEF6PZ29CL3FP","A3CDL9X2B4QWOB","Approved","Fri Jun 05 05:29:06 PDT 2020","Fri Jun 05 05:29:19 PDT 2020","Mon Jun 08 05:29:19 PDT 2020","Fri Jun 05 06:07:31 PDT 2020","","","13","100% (50/50)","100% (50/50)","100% (50/50)","Kensington 64068F MicroSaver Keyed Laptop Lock for Business","Logitech K360 Wireless Keyboard Black 920-004088","0","No"
"3538U0YQ2JIB2SD6VK9DH54M6E03F4","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Wed Jun 03 03:46:57 PDT 2020","7","BatchId:281399;OriginalHitTemplateId:921587268;","7200","259200","Wed Jun 10 03:46:57 PDT 2020","","","3QAVNHZ3ERSZ9PKHGCWNOAISCIZALX","A3CDL9X2B4QWOB","Approved","Fri Jun 05 06:13:29 PDT 2020","Fri Jun 05 06:13:36 PDT 2020","Mon Jun 08 06:13:36 PDT 2020","Fri Jun 05 06:39:35 PDT 2020","","","7","100% (50/50)","100% (50/50)","100% (50/50)","Solo Pro 17.3 Inch  Laptop Backpack , Black, UBN701-4","Solo Urban Laptop Backpack Orange UBN701-4","1","Yes"
