"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Record1","Input.Record2","Input.Record3","Input.Record4","Input.Label","Answer.taskAnswers","Approve","Reject"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3DOCMVPBTP6MG2Z60ORZF4K1SHTNNV","A2ZCIU7Z17MHHZ","Submitted","Sun Jun 07 06:00:47 PDT 2020","Sun Jun 07 06:01:02 PDT 2020","Wed Jun 10 06:01:02 PDT 2020","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3F6HPJW4JFSGEAJR66K2JZUUAY5W23","A2236R33CMX70Q","Submitted","Sat Jun 06 12:19:31 PDT 2020","Sat Jun 06 12:20:11 PDT 2020","Tue Jun 09 12:20:11 PDT 2020","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""3"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3JWH6J9I9U5KFTA9XYMQO9K7BSFNB6","A3FFYWZLVBQDM6","Submitted","Sun Jun 07 05:50:49 PDT 2020","Sun Jun 07 05:51:23 PDT 2020","Wed Jun 10 05:51:23 PDT 2020","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3L0KT67Y8G8D8EVPFMHWVESEJ06YS9","A1PWXDN9K3L4E3","Submitted","Mon Jun 08 05:29:12 PDT 2020","Mon Jun 08 05:31:23 PDT 2020","Thu Jun 11 05:31:23 PDT 2020","","","","131","100% (15/15)","100% (15/15)","100% (15/15)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3O6CYIULEFTPYMSTPQU8PIPMTONWUI","A3CDL9X2B4QWOB","Approved","Fri Jun 05 06:59:24 PDT 2020","Fri Jun 05 07:00:04 PDT 2020","Mon Jun 08 07:00:04 PDT 2020","Mon Jun 08 07:00:07 PDT 2020","","","40","100% (30/30)","100% (30/30)","100% (30/30)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3TPWUS5F8BTTCSBT3Z98VC3GMPJCWT","A22B5CLRFQ9EUX","Submitted","Sun Jun 07 04:19:00 PDT 2020","Sun Jun 07 04:19:09 PDT 2020","Wed Jun 10 04:19:09 PDT 2020","","","","9","100% (15/15)","100% (15/15)","100% (15/15)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3MDKGGG61RF9HB0481MSX89QJB46TG","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3UN61F00HYH35BLSPVCUU7PP2TK5RD","A3NDR6ZJ1RPDGM","Submitted","Mon Jun 08 07:13:05 PDT 2020","Mon Jun 08 07:13:17 PDT 2020","Thu Jun 11 07:13:17 PDT 2020","","","","12","100% (15/15)","100% (15/15)","100% (15/15)","005-Fragment an sich I","Véronique Rivière - Baby, I'm a Want You","Fragment an sich I","013-Baby, I'm a Want You","[(1,3),(2,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""2""}]"
"3ECKRY5B1ROLW744GUKZGZ0CDYKZII","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","336YQZE83X6C8V80KNGD88VFW5H5MJ","A3CDL9X2B4QWOB","Approved","Fri Jun 05 06:45:47 PDT 2020","Fri Jun 05 06:46:36 PDT 2020","Mon Jun 08 06:46:36 PDT 2020","Mon Jun 08 06:47:07 PDT 2020","","","49","100% (30/30)","100% (30/30)","100% (30/30)","Don't Dream It's Over","Sono come tu mi vuoi","Sixpence-None-the-Richer---Don't-Dream-It's-Over","Don't Dream It's Over - The Best of Sixpence None the Richer","[(1,3,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""1""}]"
"3ECKRY5B1ROLW744GUKZGZ0CDYKZII","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","39JEC7537WTGX3BODP4C9AK2FGHCVJ","A22B5CLRFQ9EUX","Submitted","Sun Jun 07 04:18:27 PDT 2020","Sun Jun 07 04:18:39 PDT 2020","Wed Jun 10 04:18:39 PDT 2020","","","","12","100% (15/15)","100% (15/15)","100% (15/15)","Don't Dream It's Over","Sono come tu mi vuoi","Sixpence-None-the-Richer---Don't-Dream-It's-Over","Don't Dream It's Over - The Best of Sixpence None the Richer","[(1,3,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""1"",""label_4"":""1""}]"
"3ECKRY5B1ROLW744GUKZGZ0CDYKZII","3UI2IY8XYN4YWLTG2U3D3J9A9IHUO8","Do any these records represent the same thing? (CS4145)","Please help us identify which of the records refer to the same thing by assigning the same label to the records that do.","entity matching","$0.00","Wed Jun 03 06:36:17 PDT 2020","7","BatchId:281414;OriginalHitTemplateId:920937243;","3600","259200","Wed Jun 10 06:36:17 PDT 2020","","","3IXEICO794BC4UYYY3RUMS47M9PT6R","A2236R33CMX70Q","Submitted","Sat Jun 06 12:16:40 PDT 2020","Sat Jun 06 12:17:41 PDT 2020","Tue Jun 09 12:17:41 PDT 2020","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","Don't Dream It's Over","Sono come tu mi vuoi","Sixpence-None-the-Richer---Don't-Dream-It's-Over","Don't Dream It's Over - The Best of Sixpence None the Richer","[(1,3,4)]","[{""label_1"":""1"",""label_2"":""2"",""label_3"":""3"",""label_4"":""1""}]"
