"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.C0","Input.C1","Input.C2","Input.C3","Input.C4","Input.C5","Input.C6","Input.C7","Input.C8","Input.C9","Input.Labels","Answer.item0","Answer.item1","Answer.item2","Answer.item3","Answer.item4","Approve","Reject"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","31Q0U3WYDU340GIFGZ2KU47OD4Q71Z","A373U4XYXC178J","Approved","Sat Jun 06 16:23:13 PDT 2020","Sat Jun 06 16:23:44 PDT 2020","Tue Jun 09 16:23:44 PDT 2020","Sun Jun 07 00:27:15 PDT 2020","","","31","100% (26/26)","100% (26/26)","100% (26/26)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","3","2","1","5","4"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","32N49TQG3L625UWBUGYTBJGU3G3VA3","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:15:09 PDT 2020","Sun Jun 07 06:15:58 PDT 2020","Wed Jun 10 06:15:58 PDT 2020","Sun Jun 07 06:54:57 PDT 2020","","","49","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","3","2","1","None","None"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","34Q075JO121QI5IVV0HBFPX15QK10T","A3FFYWZLVBQDM6","Approved","Sat Jun 06 09:32:49 PDT 2020","Sat Jun 06 09:33:48 PDT 2020","Tue Jun 09 09:33:48 PDT 2020","Sat Jun 06 09:42:27 PDT 2020","","","59","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","None","2","None","None","None"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","34S9DKFK78DQT7L58VQI4O4OK44YNZ","A3DOV0ZKXELDH5","Approved","Sun Jun 07 08:12:22 PDT 2020","Sun Jun 07 08:13:22 PDT 2020","Wed Jun 10 08:13:22 PDT 2020","Sun Jun 07 08:36:19 PDT 2020","","","60","100% (11/11)","100% (11/11)","100% (11/11)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","3","2","1","5","4"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","3GDTJDAPVZZ5WJ9NJQDOSWRMMZR8MV","A2236R33CMX70Q","Approved","Sat Jun 06 11:56:24 PDT 2020","Sat Jun 06 11:57:34 PDT 2020","Tue Jun 09 11:57:34 PDT 2020","Sun Jun 07 00:27:15 PDT 2020","","","70","100% (44/44)","100% (44/44)","100% (44/44)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","None","2","1","None","None"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","3LS2AMNW5KEZ2QUVI0916R1RB5RQO2","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:08:58 PDT 2020","Sat Jun 06 09:09:40 PDT 2020","Tue Jun 09 09:09:40 PDT 2020","Sat Jun 06 09:23:15 PDT 2020","","","42","100% (75/75)","100% (75/75)","100% (75/75)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","None","2","1","None","None"
"32PT7WK7EQ3E48ZA4EENT511U1UD3D","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","3S3AMIZX3ZT44STNN9UQBS0B3CICDL","A3CDL9X2B4QWOB","Approved","Fri Jun 05 08:28:49 PDT 2020","Fri Jun 05 08:29:24 PDT 2020","Mon Jun 08 08:29:24 PDT 2020","Fri Jun 05 08:30:36 PDT 2020","","","35","100% (88/88)","100% (88/88)","100% (88/88)","Case Logic 15.6-Inch Laptop and iPad Slim Case (AUA-316ANTH)","Royce Leather Unisex Pilot / Catalog Computer Case","Acer Aspire V 15 Touch V3-572P-326T Signature Edition Laptop","Kensington K64663US ClickSafe Master Keyed Laptop Lock","Lenovo G410 Laptop Computer - 59410765 - Black - Intel Core i5-4200M Processor( 2.50GHz 1600MHz 3MB)","Acer 15.6 Aspire Notebook 6 GB Memory 1 TB Hard Drive Red E1-572-54206G1TMnrr","Royce Leather 6375","Case Logic TopLoading Laptop Case Black VNAI-215BL","Lenovo 14 Laptop Intel Core i7 8GB Memory 1TB+8GB Hybrid Hard Drive Black S4170 - 80JU000VUS","Agptek.com, Inc LR64F ","[(0, 7), (1, 6), (4, 8)]","None","None","None","None","None"
"3RHLQY6EEXSZM4IE4SJ63AT781QD4Y","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","31T4R4OBOX4ONJSDWWR4B0QFH1FC7S","A3CDL9X2B4QWOB","Approved","Fri Jun 05 08:26:53 PDT 2020","Fri Jun 05 08:27:11 PDT 2020","Mon Jun 08 08:27:11 PDT 2020","Fri Jun 05 08:30:40 PDT 2020","","","18","100% (88/88)","100% (88/88)","100% (88/88)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","AmazonBasics Rolling Laptop Case","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","LapGear Designer Series 300 Lapdesk Damask (48374)","Case Logic Laptop Backpack Gray DLBP-116DA","Case Logic Laptop Sleeve Black PLS-15BLAC","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","Case Logic Laptop Backpack Black DLBP-116BL","Agptek.com, Inc LE8E ","[(1, 5), (2, 8), (3, 6)]","None","None","None","None","None"
"3RHLQY6EEXSZM4IE4SJ63AT781QD4Y","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","32UTUBMZ7LK7O4130UYP6U00LYOVBY","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:17:25 PDT 2020","Sun Jun 07 06:18:18 PDT 2020","Wed Jun 10 06:18:18 PDT 2020","Sun Jun 07 06:55:04 PDT 2020","","","53","100% (45/45)","100% (45/45)","100% (45/45)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","AmazonBasics Rolling Laptop Case","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","LapGear Designer Series 300 Lapdesk Damask (48374)","Case Logic Laptop Backpack Gray DLBP-116DA","Case Logic Laptop Sleeve Black PLS-15BLAC","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","Case Logic Laptop Backpack Black DLBP-116BL","Agptek.com, Inc LE8E ","[(1, 5), (2, 8), (3, 6)]","None","None","None","None","None"
"3RHLQY6EEXSZM4IE4SJ63AT781QD4Y","3Z53LF8QZJVI5JI8H5QVVO17YKRCF2","Match equal items with each other (CS4145)","Match items in the left column with items in the right column if they are equal","item, equality, comparison, matching","$0.00","Thu Jun 04 00:03:50 PDT 2020","7","BatchId:281525;OriginalHitTemplateId:921587268;","3600","259200","Thu Jun 11 00:03:50 PDT 2020","","","32UTUBMZ7LK7O4130UYP6U00LYQBVG","A1PWXDN9K3L4E3","Approved","Mon Jun 08 05:40:56 PDT 2020","Mon Jun 08 05:41:34 PDT 2020","Thu Jun 11 05:41:34 PDT 2020","Mon Jun 08 05:53:21 PDT 2020","","","38","100% (40/40)","100% (40/40)","100% (40/40)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","AmazonBasics Rolling Laptop Case","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","LapGear Designer Series 300 Lapdesk Damask (48374)","Case Logic Laptop Backpack Gray DLBP-116DA","Case Logic Laptop Sleeve Black PLS-15BLAC","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","Case Logic Laptop Backpack Black DLBP-116BL","Agptek.com, Inc LE8E ","[(1, 5), (2, 8), (3, 6)]","None","None","None","None","None"
